,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
149,318882,465e91d1b3759b1f061708a36e1671ac,М,1977,2016-06-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,ac15ca9cc1180f2dc9901a41ec5b4518,"Дебет карта ПС МИР ""Бюджетная""",2018,-1,8400,3,2900,100,27900,27800,dc
150,318883,43ec4e05341afe983ad04b01fc697aed,Ж,1984,2015-05-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,736c3e24063b988384d2541863e5b30e,-1,-1,-1,0,0,0,0,0,0,dc
151,320244,7402b161a57cedbf68ebe98375117ff3,М,1989,2008-02-18,R,Стерлитамак,50000,Кредитная карта,7300cd96a7f1befacdc8c324072cedf5,-1,-1,-1,10900,28,0,0,16000,16000,dc
152,319044,412cfccf784408e760df705cdece26c8,Ж,1959,2020-08-18,R,Караидель,0,Договор на текущий счет для дебетовой карты,52698abe5f4e198fb0deac74deded031,Visa Platinum Rewards,2020,2022,16000,11,7900,100,99900,100000,dc
153,319048,094ee1a74a7868fd8c34a350336a5b84,М,1948,2020-08-06,R,Брянск,0,Договор на текущий счет для дебетовой карты,3f1b741bbfb2dd14f36acf4a546b4bb3,VISA Classic Light,2020,-1,100,2,0,0,100,100,dc
154,319056,3834569b4e5e84c31bc426299a17a2bd,М,1987,2020-04-07,R,Барнаул,30000,Кредитная карта,3420f65d7725ec3a12284cea0d03c873,-1,-1,-1,0,0,0,0,0,0,dc
155,319109,415c02cfff2aceaa0152e0e266266002,М,1965,2003-06-18,R,Краснодар,0,Договор на текущий счет для дебетовой карты,f93c0b76fe87c2a618a2f8cb39b2e184,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
156,319274,ec53040d952fd5efd3945648b7e1ba77,М,1985,2020-10-07,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,69db3a05f4e4eb019a115efb4aa44160,Visa Platinum Rewards,2020,2021,0,0,100,100,100,200,dc
157,319294,535f74e92eec59406695061f882e2b9e,М,2001,2019-03-20,R,Невинномысск,0,Договор на текущий счет для дебетовой карты,828093b89208f3480e32d0e2a06dff50,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
158,319358,2294f4069b0f34f76826875f78edf90f,Ж,1984,2015-03-12,R,Пермь,0,Договор на текущий счет для дебетовой карты,7a39b943cddf8c3c0440adeaec525df1,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
159,319682,90ccafd85e441f31db626be294f1c38c,М,1995,2020-04-27,R,Владимир,0,Договор на текущий счет для дебетовой карты,a3740f0dedb83362cfa58c33bf09c8cd,Priority Pass,2021,2021,0,0,0,0,0,0,dc
160,319683,90ccafd85e441f31db626be294f1c38c,М,1995,2020-04-27,R,Владимир,0,Договор на текущий счет для дебетовой карты,a941b42802cc2b69bbef32986aa1a612,MasterCard World Elite,2021,2021,0,0,0,0,0,0,dc
161,320067,c4dd20bbacc7c25a7a5b312472a2c8d7,М,1987,2014-08-12,R,Краснодар,300000,Кредитная карта,e2b910c541bac74bf6691dd7c0e3a43b,-1,-1,-1,358500,10,0,0,512700,512700,dc
162,319787,f2e1785bdb8dcc4a22a1f8a1011f8f67,М,1993,2009-02-10,R,Челябинск,0,Договор на текущий счет для дебетовой карты,c4f6a4af5711dcf0501c2f30f827a852,Visa Platinum Rewards,2021,2021,0,0,0,0,0,0,dc
163,319822,acf374a621532c9cc8a4907980ad8df3,Ж,1971,2020-04-15,R,Гусь-Хрустальный,0,Договор на текущий счет для дебетовой карты,ac4c04af5d28107aefd38172815f3491,Visa Platinum Rewards,2020,2021,2900,11,800,100,3000,3100,dc
164,319947,06ca9689683480c3bec1d30735185065,Ж,1990,2019-06-10,R,Брянск,0,Договор на текущий счет для дебетовой карты,ad3bbd0ddcb55490e063cc919e10fe6b,Visa Platinum Rewards,2021,2021,0,0,0,0,0,0,dc
165,320123,b65e13a2703aeb8d06cdc9c2f1714936,Ж,1981,2014-01-09,R,Салават,0,Договор на текущий счет для дебетовой карты,d3fba78fb4ef68f2928e1b35b5def042,Visa Platinum Rewards,2021,2022,0,0,0,0,0,0,dc
166,320133,ebdb6da5d37abf7bfc802691e9da91c0,М,1986,2019-01-15,R,Ижевск,0,Договор на текущий счет для дебетовой карты,6d14db3ebe9c3f91feaf7adba222784e,Eurocard/MasterCard World,2021,2021,1000,1,100,0,1000,1000,cc
167,320621,418e9dbc3a7dbf47bfffdfaa4ea8febd,Ж,1996,2021-10-19,R,Краснодар,0,Договор на текущий счет для дебетовой карты,e16a8fa4196385cc6da7bbea445df85d,-1,-1,-1,0,0,0,0,0,0,dc
168,321596,35ab4f08d3f5b369f3aadb61fe76130a,М,1984,2021-09-23,R,Саратов,0,Договор на текущий счет для дебетовой карты,639d417c1e150a9ab1cd50498b146147,Visa Platinum Rewards,2021,-1,49300,9,31800,500,300300,299000,dc
169,321007,a086490a0c69ed6fb262c5105fdd69a7,Ж,1969,2008-05-19,R,Краснодар,0,Договор на текущий счет для дебетовой карты,0bdc3bbcd21c98041b5f6cb3fc67dd95,Visa Platinum Rewards,2021,2022,21900,46,2900,1700,30300,29700,dc
170,320842,48ad82bc08e4f8b5787a411139dbb7b3,Ж,1993,2021-11-19,R,Владимир,0,Договор на текущий счет для дебетовой карты,b221e26c2f0326fe7a5d1f3238cec1bd,-1,-1,-1,0,0,0,0,0,0,dc
171,321138,feace340560a97a50110eacd68c05213,Ж,1969,2012-11-22,R,Учалы,0,Договор на текущий счет для дебетовой карты,fc3f6c3ba11172bf46654a15e19cb964,Visa Platinum Rewards,2021,-1,11700,50,5500,2800,11800,10000,dc
172,321021,130a969296b1a1f26561e7931cc62ad4,М,1951,2009-01-20,R,Челябинск,50000,Кредитная карта,bb9abd48a0fca9b4195d2e3c898c3894,-1,-1,-1,17800,26,0,0,29800,29800,dc
173,321159,7c42ca48cea92ad515ad5daf08562924,М,1980,2022-02-04,R,Москва,0,Договор на текущий счет для дебетовой карты,ce287b563ecb9961a76c01514e965333,-1,-1,-1,0,0,0,0,0,0,dc
174,321423,047c0c2296709237b6a65764752b8ee5,М,1975,2014-03-05,R,Омск,485000,Кредитная карта,aef9be570088f6570a45fa9de8013649,-1,-1,-1,0,0,0,0,110000,110000,dc
175,321572,863751b11843bc47cb8b9cf219403eb6,М,1984,2021-04-29,N,Смоленск,0,Договор на текущий счет для дебетовой карты,d34b80bba76329b958a14e1d4b7febc1,МИР Debit,2022,-1,600,5,1900,0,9900,9900,dc
176,321304,dcd05e2b0b867eb4b9d5c6cc4097a0ac,М,1994,2020-10-16,R,Вологда,0,Договор на текущий счет для дебетовой карты,6e3627e2642c9ed6833c1980e639c727,Visa Platinum Rewards,2022,-1,0,0,0,0,0,0,dc
177,321466,fb9b982cda523cdf9bbb90867699e2d5,Ж,1987,2019-11-06,R,Уфа,300,Договор на текущий счет для дебетовой карты,b137d396fb7ef205346cea575a99d60a,МИР Debit,2022,-1,6600,19,1900,0,16600,16600,dc
178,321383,e24f84e7d746fb25a5e035540b695d7b,М,1988,2011-06-28,R,Краснодар,0,Договор на текущий счет для дебетовой карты,771784cd274c5cc765cc0c61b5a5bec2,Visa Rewards,2022,2022,0,0,0,0,0,0,cc
179,321544,fe5b956a950fad7e6fa840f7c673e64f,М,1983,2018-10-16,N,Калининград,0,Договор на текущий счет для дебетовой карты,0a7dab653894bf86179ee64d3add41b4,МИР Debit,2022,-1,0,0,0,0,0,0,dc
180,321567,a289861b9d34a902e93d1477c2902c34,Ж,1965,2022-04-06,R,Ковров,15000,Кредитная карта,cb168c52aefef39ded679ae9f6c1fc0c,-1,-1,-1,7000,13,0,0,17000,17000,dc
181,321568,7cf3016cae7c7735c8f285442ff1eef4,М,1977,2022-03-18,R,Москва,0,Кредитная карта,1ff104d228e2c2a5020696d85471851e,-1,-1,-1,0,0,0,0,0,0,dc
182,321584,16ce35fe18ce576738260d2525ed66ac,М,1985,2022-05-17,R,Волгоград,0,Договор на текущий счет для дебетовой карты,3c017f00f5f8a28efb7c0e2073fc8576,Visa Rewards,2022,-1,6700,14,0,0,22700,22700,cc
183,321592,6d208f2809ce3d036b681c0ed4e4b80a,М,1976,2018-05-15,R,Брянск,0,Договор на текущий счет для дебетовой карты,43c0e46e2701442818204bc776278600,Visa Platinum Rewards,2022,-1,11800,18,156400,318200,581800,900000,dc
184,321608,ee4b16993b4360a2417d28e6db1a290a,Ж,1978,2013-09-18,R,Белорецк,0,Договор на текущий счет для дебетовой карты,9fd34df9b79f321fea7b977c06f4cd83,МИР Debit,2022,-1,5600,6,2200,10000,5600,15600,dc
185,321655,6d7b24970703fb88ae420fc5cf1c1b00,М,1981,2015-02-11,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,39f9a125f8256a0637d970487405cbe6,Visa Platinum Rewards,2022,-1,0,0,0,0,0,0,dc
186,321715,68b6b3c736c3653d8a0aafc0926efa00,Ж,1972,2020-05-12,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,68f48d0181aff4b950f3d3c095d851fa,-1,-1,-1,0,0,0,0,0,0,dc
187,321719,7f47f7e48ea69a992ae46df124bacf29,М,1985,2019-11-25,R,Москва,0,Договор на текущий счет для дебетовой карты,1e0df26041fbfa417fce4767ca9f2594,VISA Classic,2019,-1,300,3,1800,0,13800,10600,dc
188,321720,3f55de61e21c1fac681f37ff077df194,Ж,1986,2010-07-12,R,Белорецк,0,Договор на текущий счет для дебетовой карты,d70370f86ba2b9ec30e543e6416bd91e,Eurocard/MasterCard World,2020,2020,0,0,0,0,0,0,cc
189,321868,d4f0f37bb812f12a9c14ec264b2d5235,Ж,1958,2010-11-22,R,Москва,0,Договор на текущий счет для дебетовой карты,e8e181d19ab2e3b03a1d9ae64edf97cb,Visa Platinum Rewards,2020,2021,0,0,87600,0,590200,583900,dc
190,321722,9900c0944dae21ce4bb31781e5d345d2,Ж,1971,2019-10-02,R,Геленджик,0,Договор на текущий счет для дебетовой карты,59565bf88485b94b7458573df88af6cc,-1,-1,-1,0,0,0,0,0,0,dc
191,322010,93609de208b347e8ae745585bd2d3ed9,М,1961,2016-09-30,R,Стерлибашево,0,Договор на текущий счет для дебетовой карты,eaf509795f3df055830fde837a01db5b,МИР СКБ ЗП,2019,-1,100,1,300,200,200,0,dc
192,321727,07a6f3af434b25166e3f5e5691a719f9,М,1988,2012-04-18,R,Салават,0,Договор на текущий счет для дебетовой карты,0971b5ca1696cca866fd7960333a689d,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,300,4,200,200,300,400,dc
193,321728,d9e3845d66cd668e10fc66b79364d2c8,Ж,1963,2016-03-22,R,Иркутск,0,Договор на текущий счет для дебетовой карты,c4b244ce168e2d90be88501685ad53b5,VISA Classic Light,2017,2018,0,0,0,0,0,0,dc
194,321737,2cb4c0dc5e4e68571ef09a044f751337,М,1975,2019-09-06,R,Москва,0,Договор на текущий счет для дебетовой карты,c257a79cc708859fffc5ce504d43fe22,-1,-1,-1,0,0,0,0,0,0,dc
195,322649,30693f4fd40a0adf3bb2bb699e576d3f,М,1990,2019-05-27,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,5f1c1f2b717bbdc8143ba41d8dc7538f,-1,-1,-1,0,0,0,0,25100,25100,dc
196,322697,ee49302b21bcf6d17cc34a2c672b683a,Ж,1974,2014-01-18,R,Москва,0,Договор на текущий счет для дебетовой карты,828c9616823123b2dc6633bb5167f932,MasterCard Electronic,2019,-1,0,0,200,0,37800,37800,dc
197,322286,a3396b5afc0b70976867c067e45c20d2,Ж,1959,2012-01-12,R,Стерлитамак,25000,Кредитная карта,363ef085a1c947f85a89ce2feac5fafb,-1,-1,-1,5800,16,0,0,8900,8900,dc
198,321743,4bf3e6ddb8ba526e7051cea5cd7c61cb,Ж,1999,2017-12-25,R,Уфа,0,Договор на текущий счет для дебетовой карты,1479fe97f3fba1122dbf5a31f73b089e,MasterCard Electronic,2017,2021,0,0,0,0,0,0,dc
199,321744,58567a8f2dab9776e728cefee579f9d2,М,1981,2020-03-02,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,4ca5b5a8530e88c0041e374189030423,-1,-1,-1,0,0,0,0,0,0,dc
200,321749,a5bdd4d5479d834860197f1bc16daab0,М,1993,2019-09-11,R,Ейск,0,Договор на текущий счет для дебетовой карты,1337e72d38117465b03c494776f8132e,Visa Platinum Rewards,2020,2021,18300,14,400,0,87800,87800,dc
201,321750,b87fba76c0818ef1bad1591eeb17dd81,М,1973,2020-03-12,R,Москва,0,Договор на текущий счет для дебетовой карты,e65cc372d6ec650182fc74602b460b7d,Visa Platinum Rewards,2020,2021,0,0,600,0,99900,99000,dc
202,321757,2f46534a8e411aed004adcbe9177fe12,Ж,1991,2013-04-23,R,Белебей,0,Договор на текущий счет для дебетовой карты,9e96e79d2d81e703627852fa614b4166,-1,-1,-1,0,0,0,0,0,0,dc
203,321935,7f78f78f4489af464514332e57fb135a,Ж,1971,2011-12-09,R,Стерлитамак,120000,Кредитная карта,9d5fa3326cd22da055db8b45ab5133e3,-1,-1,-1,0,0,0,0,200,200,dc
204,321770,5dbb345013802d52a5a4556e83517e1d,М,1966,2020-04-15,R,Прокопьевск,0,Договор на текущий счет для дебетовой карты,1777ced46186f44b3c868f1c215fc84b,-1,-1,-1,0,0,0,0,0,0,dc
205,322621,d9539a9f8e46cb5510763c7600af7578,Ж,1962,2015-12-10,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,5a94bb09ebe644e5836d5f7edfd5687e,Visa Rewards,2021,-1,26000,39,0,0,39700,39700,cc
0,322096,d20595b372e4ca6335635d70682c4c53,М,1994,2019-03-18,R,Москва,0,Договор на текущий счет для дебетовой карты,26105a306b1c6a3555c757e4fc4434c3,-1,-1,-1,0,0,200,0,18500,18500,dc
1,321776,c70b65cc5ed256ef5237794ccdda5050,Ж,1966,2011-12-15,R,Учалы,0,Договор на текущий счет для дебетовой карты,0266c50b305d247a6b52c69baba72f80,МИР СКБ,2019,-1,100,2,200,200,200,0,dc
2,323164,daf02b6d52dbd82e2a23e3537f2a6d50,М,1988,2013-03-04,R,Серпухов,0,Договор на текущий счет для дебетовой карты,98252c565b0ec292652fd786c14286ae,MasterCard Electronic,2018,-1,0,0,11600,6100,85900,91900,dc
3,321779,7d956a7a723600f2aec82d8a06ccf084,М,1954,2017-04-27,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,b17d237c394774484334ec7dcb9054ad,-1,-1,-1,0,0,0,0,0,0,dc
4,321784,73bef2a26191d4986b5d8a84a3e9e538,Ж,1989,2011-01-01,R,Тюмень,0,Договор на текущий счет для дебетовой карты,18b8e29c5af386357b26877b89877560,-1,-1,-1,0,0,0,0,0,0,dc
5,321788,74372eee3ef4a7c360eebb299eea1654,Ж,1968,2014-08-08,R,Нефтекамск,300,Договор на текущий счет для дебетовой карты,c88b39e2a3f2830b6f57a3040015e63f,MasterCard Electronic,2019,2020,0,0,0,0,0,0,dc
6,323489,e21f2adf87fef6d27a40f28b5ad56608,М,1957,2019-05-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,23aabf279a50db8748d77d70472cce3c,Visa Platinum Rewards,2019,2020,0,0,0,0,2000,0,dc
7,322752,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,3e7aee4c18557c1e508fa6e7513c9140,МИР Debit,2017,2020,100,1,66500,0,402200,402000,dc
8,322753,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,b2bc572f4cc68c1e9fc540c276bf0378,VISA Classic,2020,-1,100,1,66500,0,402200,402000,dc
9,322754,fe32fbdad3c1958607eff72c21d55848,Ж,1989,2011-06-21,R,Краснодар,0,Договор на текущий счет для дебетовой карты,28f32d06bf1b0a4648c5f655d304d67a,VISA Classic,2017,2020,100,1,66500,0,402200,402000,dc
10,321800,a55c5c31aa60027517cdddf9b52eed76,Ж,1997,2019-12-13,R,Анапа,0,Договор на текущий счет для дебетовой карты,662a89aff69749cc95427d78788c503f,-1,-1,-1,0,0,0,0,0,0,dc
11,321859,3108d77170b8d9a9bb08b218cedeb8df,Ж,1999,2015-04-07,R,Месягутово,0,Договор на текущий счет для дебетовой карты,383b3f4ae698282283f7159ac7b3ff6a,-1,-1,-1,0,0,0,0,0,0,dc
12,321988,f21efbf1c4dc43241ef0d632ee15a2c2,Ж,1997,2020-08-26,R,Нижний Новгород,0,Договор на текущий счет для дебетовой карты,deb8eea39aca108a39254b56606153ed,Eurocard/MasterCard Gold,2020,-1,0,0,0,0,24000,24000,dc
13,322113,e05643171c8494d0f3e1c0effbdeafa0,Ж,1991,2020-10-09,N,Москва,0,Договор на текущий счет для дебетовой карты,eee0d0a80e9431b06848ef2b3b873adb,MasterCard Electronic,2020,-1,4100,2,3000,0,31700,31700,dc
14,322977,ffa15a50b3d5b32cf54317ff0b17349d,М,1984,2020-10-06,R,Уфа,0,Договор на текущий счет для дебетовой карты,6403b026c0e2a35cf4c9de12e366a412,Eurocard/MasterCard Mass,2020,2022,5500,16,3100,900,27900,28700,dc
15,322156,a3950af232a99932bc09027168ce0138,Ж,1996,2014-03-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,16b76d5c9838eaa45b74fb8fea7ec762,Visa Platinum Rewards,2020,-1,500,1,97700,700,753600,754300,dc
16,322163,b37f84b9af0aa7449121f44790eaf354,Ж,1983,2013-07-10,R,Сибай,0,Договор на текущий счет для дебетовой карты,d3a925f1664b8b92d51bada077569f15,Visa Platinum Rewards,2020,2021,1900,4,1700,0,25100,25100,dc
17,322276,d8bf737fbd31d3f61a63e5080057a7b4,М,1978,2016-11-03,R,Старосубхангулово,0,Договор на текущий счет для дебетовой карты,000665b3c547323da7031e86c1e49570,Eurocard/MasterCard World,2020,2021,0,0,0,0,0,0,cc
18,322278,a9e65db9c28155c69f0953a75a2dc257,М,1983,2020-11-19,R,Набережные Челны,0,Договор на текущий счет для дебетовой карты,8aeaadfb91f64fb21f813ed51699e35a,-1,-1,-1,0,0,0,0,0,0,dc
19,322287,55149f834f3dba5a8a106fc8761ad67a,Ж,1977,2019-09-12,R,Краснодар,0,Договор на текущий счет для дебетовой карты,657aa141d56c8c26a789abcdf33d1ba3,Eurocard/MasterCard Gold,2020,2021,0,0,9700,50000,100000,150000,dc
20,323650,ca4fcfd431f023e3f59cd55146cf5a4a,Ж,1983,2018-08-01,R,Дзержинск,0,Договор на текущий счет для дебетовой карты,bcda81b90931e5d5f300ed92f750ab12,VISA Classic Light,2020,-1,3300,25,600,100,7600,7500,dc
21,322371,77c2d3f0e61ed1b1ff777ab47d055e7b,Ж,1989,2015-12-01,R,Ишимбай,150000,Кредитная карта,bd6f9590fc8925efea95c41913b60983,-1,-1,-1,0,0,0,0,0,0,dc
22,322698,d4a3f2590a31c055deff4092260f0e00,Ж,1990,2021-03-01,R,Сергиев Посад,0,Договор на текущий счет для дебетовой карты,f997b528f36d01fde8c8978906a1a4b7,-1,-1,-1,0,0,0,0,0,0,dc
23,323185,aa6d863283c85a5b98b1e6d5118fa03e,М,2002,2021-04-19,N,Москва,0,Договор на текущий счет для дебетовой карты,89396799bb524b7f6ca77fd7d3adc883,VISA Gold,2021,2021,900,7,15000,19600,51900,71500,dc
24,323176,8137ad58ddf854c0b21bc32b8b775adf,М,1994,2021-04-06,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,27bbe0e437a7ccbc706c521bf4147384,Visa Platinum Rewards,2020,2022,400,1,1600,0,14300,14300,dc
25,322829,25cc03ac9e01cc97e732c64769cc8e3b,М,1989,2021-01-12,R,Сочи,0,Договор на текущий счет для дебетовой карты,c6a296b3fd2775d2e8466ab1d08edcf2,-1,-1,-1,0,0,0,0,0,0,dc
26,322897,c66c7b9933a20e33af441263f571aa11,М,1983,2021-05-07,R,Уфа,0,Договор на текущий счет для дебетовой карты,42e4c7dfff31511491a22a92e7ec231d,Visa Platinum Rewards,2021,2022,1800,11,1400,0,18500,18500,dc
27,323088,055c54259d50935276f851fd731e608b,М,1997,2020-12-24,R,Рязань,0,Договор на текущий счет для дебетовой карты,3bb94e612b549d9c574ab87dfc375936,Eurocard/MasterCard Mass,2021,-1,200,1,2400,0,18600,18600,dc
28,323078,c6417c34c9ff6484bc1cf7aa3bee5124,М,1988,2020-12-16,R,Москва,0,Договор на текущий счет для дебетовой карты,c30266c7cb73a2760314f5ebf7b17cb4,VISA Infinite,2021,2021,0,0,0,0,11000,11000,dc
29,323079,c6417c34c9ff6484bc1cf7aa3bee5124,М,1988,2020-12-16,R,Москва,0,Договор на текущий счет для дебетовой карты,5ce3fa90d4a640077443af2018d515d8,Priority Pass,2021,2021,0,0,0,0,11000,11000,dc
30,323080,c6417c34c9ff6484bc1cf7aa3bee5124,М,1988,2020-12-16,R,Москва,0,Договор на текущий счет для дебетовой карты,123505fc9f9c5139f964315660866687,MasterCard World Elite,2021,2021,0,0,0,0,11000,11000,dc
31,323227,46dd7dd59a13550ee6dc3bb8db7402e4,М,1970,2021-03-31,R,Самара,300,Договор на текущий счет для дебетовой карты,054f70ef3f5ee12b609c8ab9e3bc0e04,МИР Debit,2021,2022,0,0,0,0,0,0,dc
32,323229,a63c93370036db9df697953b7a979875,Ж,1986,2011-10-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,dec294fbd8c4ce5416b146e049d9bf00,-1,-1,-1,0,0,0,0,0,0,dc
33,324165,d57da29349564ca0de96e19dce590ab6,М,1991,2021-08-26,R,Армавир,0,Договор на текущий счет для дебетовой карты,c2e4d52da628fa3eeb5143d741e81438,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,2700,18,2500,700,2700,1800,dc
34,323528,e3724c16738fb7ebca45a2cb6ce0fc6d,Ж,1993,2021-10-06,R,Брянск,0,Договор на текущий счет для дебетовой карты,2edaf86bc287c51fd38b02a66be82194,-1,-1,-1,0,0,0,0,0,0,dc
35,323761,c3e64ed1f8802b49aed7d36262588e4f,М,2003,2020-09-16,R,Туймазы,0,Договор на текущий счет для дебетовой карты,6fd083c00095cbdad08957efb6656378,Visa Platinum Rewards,2021,-1,1800,6,400,0,2800,2800,dc
36,323784,268ca99969a953f81e6311bb26b78207,М,1986,2021-11-30,R,Воронеж,0,Договор на текущий счет для дебетовой карты,9c4dbb42af34d112384d15473e9af8d6,Visa Platinum Rewards,2021,-1,500,1,100,0,500,600,dc
37,324097,85d4b02e7103ef2737ae9e45862f6d5b,Ж,1976,2015-03-23,R,Уфа,150000,Кредитная карта,74ca4dbca702afa23aa6be53c26dbb38,-1,-1,-1,0,0,0,0,110000,110000,dc
38,323981,86c6f13688956b2c6334fd87703f951e,Ж,1986,2016-08-16,R,Учалы,0,Договор на текущий счет для дебетовой карты,54b8e7432962d36af3264918badaa770,-1,-1,-1,0,0,0,0,0,0,dc
39,324282,a62278bf48bf032ceb925e4886556d26,Ж,1989,2022-03-03,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,ac359354418edd045f58491e1dcf4de0,Visa Rewards,2022,-1,66100,35,0,0,66600,66600,cc
40,324171,9431f765dfe34ff18d028adf61dca759,Ж,1986,2022-03-10,R,Тамбов,0,Договор на текущий счет для дебетовой карты,28d14b5be08fb37b90336a02d0bcd8cb,Visa Rewards,2022,-1,5800,21,0,0,43100,43100,cc
41,324193,ff6fcfb35a23a90368dfd134d256f8a5,Ж,1963,2009-07-09,R,Баймак,0,Договор на текущий счет для дебетовой карты,bb520e186d5fef61fad84fe1f28289b8,-1,-1,-1,0,0,0,0,0,0,dc
42,324206,a212d829f889ee1ec146f93e362bae25,Ж,1997,2020-03-25,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,4b24e3f9378fb1074218c93c05e4cbca,МИР Debit,2022,2022,0,0,0,0,0,0,dc
43,324521,1aaf8ee1e46bfc49e8b704f1cc7e2b4d,Ж,1996,2020-04-26,R,Екатеринбург,150000,Кредитная карта,cdff726362e1ad4b30840aead3682d13,-1,-1,-1,1000,2,0,0,111000,111000,dc
44,324375,7cfdcaac071197d8c47abed7a417f5c5,Ж,1996,2015-04-07,R,Месягутово,30000,Кредитная карта,9096c5aef76a4180ac423150a3993047,-1,-1,-1,19200,5,0,0,19900,19900,dc
45,324483,240d0d9fcc5b4ebff8eda50096192df5,М,1962,2022-03-11,R,Москва,0,Договор на текущий счет для дебетовой карты,ebaa6e90bb363ff97eee6f20b2884bd4,Visa Rewards,2022,-1,12500,13,0,0,13000,13000,cc
46,324391,97fd937a798dd112cefd337e09928dd4,Ж,1966,2022-04-13,R,Курган,0,Договор на текущий счет для дебетовой карты,91dfaab64e4a2ccd8b91601043c674f4,Visa Platinum Rewards,2022,-1,14200,38,4900,5800,14200,19700,dc
47,324417,cb1d57db7edfb25d9444a9c329246fe3,Ж,1988,2022-04-02,R,Челябинск,0,Договор на текущий счет для дебетовой карты,8c23df9f2c1625eac24ddd2f002d9ec1,VISA Gold,2022,-1,0,0,0,0,36900,36900,dc
48,324410,d040c9dfa15769926bfd6e6f39c262e8,Ж,2002,2022-04-22,R,,0,Договор на текущий счет для дебетовой карты,ad13ccea55bf36efe07a4daa0a15942b,"Дебет карта ПС МИР ""Бюджетная""",2022,-1,100,1,1100,0,7000,7000,dc
49,324378,2106e4d2285970e340d48d2f0baa3361,Ж,1994,2022-04-13,R,Тюмень,20000,Кредитная карта,3639c7a3a3c6c3752524019cb6148a86,-1,-1,-1,4400,1,0,0,19900,19900,dc
50,324429,132056f88a5f443e5f0143d213504ba3,Ж,1972,2009-12-28,R,Рязань,0,Договор на текущий счет для дебетовой карты,bac2899b1abddcbbf51735dd806f1000,Visa Rewards,2022,-1,17500,4,0,0,17500,17500,cc
51,324471,ff135e9243daf53e2f0511689eb2f82e,М,1981,2021-03-17,R,Сочи,300,Договор на текущий счет для дебетовой карты,7964e0e8895385c2ed33eba14af6b9d4,МИР Debit,2022,2022,0,0,0,0,0,0,dc
52,324501,4a95f4b0f0a7ad3c2a66685a4cbd1ae5,Ж,1999,2022-05-12,R,Орёл,0,Договор на текущий счет для дебетовой карты,28d722c1c225960f87b104df1f93f961,Visa Rewards,2022,-1,5400,13,0,0,8400,8400,cc
53,324523,03ff6632f37f98ca0cee69e5811fe800,Ж,1994,2022-05-12,R,Москва,15000,Кредитная карта,b667ffa77cabb54cd0b40282b8772da8,-1,-1,-1,15000,21,0,0,15000,15000,dc
54,324528,aa357878fbdafe69429e1a92b65ca58d,М,1964,2019-02-18,R,Новокузнецк,0,Договор на текущий счет для дебетовой карты,95b11e5d8a87e229aaaf8ad71584ef40,-1,-1,-1,0,0,0,0,0,0,dc
55,324533,bc215ae3acac760048d33a4bb2b3cf46,Ж,1972,2016-01-12,R,Учалы,0,Договор на текущий счет для дебетовой карты,c52afa5d6a3a1678e148b3755e40d294,МИР СКБ ЗП,2017,2020,0,0,0,0,0,0,dc
56,326657,f869b97e81c23249f608fdd3fb827e9e,Ж,2004,2019-09-20,R,Кумертау,0,Договор на текущий счет для дебетовой карты,5b2df677aa3380e104fc4ba8c0e795a7,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,3900,17,1200,300,7500,7800,dc
57,324543,7613fab16c0fe6d52b88e954d33a1e94,М,1994,2019-12-26,N,Вологда,0,Договор на текущий счет для дебетовой карты,6692ff2b8faf76a2efd35daa96141bb6,Eurocard/MasterCard Mass,2019,2021,0,0,0,0,0,0,dc
